tiempo_s,II,V1,V5,label,is_anomalo
1.296,-0.2,0.048,-0.095,1,True
1.298,-0.2,0.045,-0.095,1,True
1.3,-0.2,0.045,-0.095,1,True
1.302,-0.2,0.045,-0.095,1,True
1.304,-0.2,0.045,-0.095,1,True
1.306,-0.2,0.045,-0.095,1,True
1.308,-0.2,0.045,-0.095,1,True
1.31,-0.2,0.045,-0.095,1,True
1.312,-0.2,0.041,-0.095,1,True
1.314,-0.197,0.04,-0.095,1,True
1.316,-0.194,0.04,-0.095,1,True
1.318,-0.195,0.04,-0.095,1,True
1.32,-0.195,0.04,-0.095,1,True
1.322,-0.195,0.04,-0.091,1,True
1.324,-0.195,0.037,-0.09,1,True
1.326,-0.195,0.034,-0.088,1,True
1.328,-0.195,0.035,-0.085,1,True
1.33,-0.195,0.035,-0.085,1,True
1.332,-0.195,0.035,-0.081,1,True
1.334,-0.195,0.035,-0.078,1,True
1.336,-0.195,0.035,-0.086,1,True
1.338,-0.194,0.035,-0.096,1,True
1.34,-0.195,0.035,-0.09,1,True
1.342,-0.212,0.035,-0.087,1,True
1.344,-0.214,0.035,-0.106,1,True
1.346,-0.209,0.035,-0.116,1,True
1.348,-0.21,0.035,-0.109,1,True
1.35,-0.21,0.035,-0.11,1,True
1.352,-0.206,0.035,-0.11,1,True
1.354,-0.205,0.035,-0.11,1,True
1.356,-0.205,0.035,-0.11,1,True
1.358,-0.205,0.035,-0.11,1,True
1.36,-0.205,0.035,-0.11,1,True
1.362,-0.201,0.035,-0.11,1,True
1.364,-0.2,0.035,-0.11,1,True
1.366,-0.2,0.035,-0.11,1,True
1.368,-0.2,0.035,-0.11,1,True
1.37,-0.2,0.035,-0.11,1,True
1.372,-0.196,0.035,-0.11,1,True
1.374,-0.194,0.035,-0.11,1,True
1.376,-0.196,0.035,-0.11,1,True
1.378,-0.194,0.035,-0.11,1,True
1.38,-0.19,0.035,-0.11,1,True
1.382,-0.19,0.035,-0.11,1,True
1.384,-0.19,0.032,-0.11,1,True
1.386,-0.19,0.029,-0.11,1,True
1.388,-0.189,0.03,-0.11,1,True
1.39,-0.185,0.03,-0.11,1,True
1.392,-0.185,0.03,-0.11,1,True
1.394,-0.185,0.031,-0.11,1,True
1.396,-0.185,0.028,-0.11,1,True
1.398,-0.184,0.025,-0.11,1,True
1.4,-0.18,0.025,-0.11,1,True
1.402,-0.18,0.025,-0.106,1,True
1.404,-0.18,0.025,-0.105,1,True
1.406,-0.18,0.025,-0.105,1,True
1.408,-0.179,0.025,-0.105,1,True
1.41,-0.175,0.025,-0.105,1,True
1.412,-0.175,0.021,-0.105,1,True
1.414,-0.175,0.02,-0.105,1,True
1.416,-0.175,0.02,-0.105,1,True
1.418,-0.174,0.02,-0.104,1,True
1.42,-0.17,0.02,-0.1,1,True
1.422,-0.17,0.02,-0.1,1,True
1.424,-0.17,0.017,-0.1,1,True
1.426,-0.17,0.014,-0.1,1,True
1.428,-0.17,0.015,-0.1,1,True
1.43,-0.17,0.015,-0.1,1,True
1.432,-0.166,0.015,-0.1,1,True
1.434,-0.165,0.015,-0.101,1,True
1.436,-0.165,0.015,-0.098,1,True
1.438,-0.165,0.014,-0.095,1,True
1.44,-0.165,0.01,-0.095,1,True
1.442,-0.161,0.006,-0.095,1,True
1.444,-0.16,0.002,-0.095,1,True
1.446,-0.16,-0.002,-0.095,1,True
1.448,-0.16,-0.006,-0.095,1,True
1.45,-0.16,-0.01,-0.095,1,True
1.452,-0.161,-0.011,-0.095,1,True
1.454,-0.154,-0.005,-0.096,1,True
1.456,-0.148,0.004,-0.092,1,True
1.458,-0.143,0.012,-0.083,1,True
1.46,-0.135,0.02,-0.08,1,True
1.462,-0.132,0.025,-0.076,1,True
1.464,-0.114,0.023,-0.072,1,True
1.466,-0.087,0.017,-0.068,1,True
1.468,-0.066,0.015,-0.064,1,True
1.47,-0.055,0.015,-0.06,1,True
1.472,-0.047,0.011,-0.056,1,True
1.474,-0.036,0.006,-0.055,1,True
1.476,-0.026,0.005,-0.053,1,True
1.478,-0.017,0.004,-0.05,1,True
1.48,-0.005,-0.005,-0.05,1,True
1.482,0.002,-0.014,-0.046,1,True
1.484,0.021,-0.018,-0.045,1,True
1.486,0.048,-0.023,-0.043,1,True
1.488,0.062,-0.032,-0.04,1,True
1.49,0.065,-0.04,-0.04,1,True
1.492,0.081,-0.045,-0.04,1,True
1.494,0.092,-0.041,-0.04,1,True
1.496,0.1,-0.059,-0.04,1,True
1.498,0.114,-0.099,-0.04,1,True
1.5,0.13,-0.12,-0.04,1,True
1.502,0.147,-0.117,-0.04,1,True
1.504,0.152,-0.145,-0.04,1,True
1.506,0.162,-0.163,-0.04,1,True
1.508,0.169,-0.153,-0.04,1,True
1.51,0.16,-0.15,-0.04,1,True
1.512,0.178,-0.15,-0.04,1,True
1.514,0.205,-0.148,-0.04,1,True
1.516,0.205,-0.142,-0.04,1,True
1.518,0.186,-0.14,-0.04,1,True
1.52,0.17,-0.14,-0.04,1,True
1.522,0.131,-0.132,-0.041,1,True
1.524,0.09,-0.124,-0.068,1,True
1.526,0.047,-0.116,-0.097,1,True
1.528,-0.003,-0.109,-0.114,1,True
1.53,-0.05,-0.1,-0.13,1,True
1.532,-0.09,-0.073,-0.144,1,True
1.534,-0.127,-0.045,-0.143,1,True
1.536,-0.147,-0.029,-0.138,1,True
1.538,-0.151,-0.024,-0.134,1,True
1.54,-0.155,-0.02,-0.13,1,True
1.542,-0.155,-0.016,-0.126,1,True
1.544,-0.158,-0.009,-0.122,1,True
1.546,-0.162,-0.003,-0.118,1,True
1.548,-0.167,0.001,-0.114,1,True
1.55,-0.175,0.005,-0.11,1,True
1.552,-0.18,0.005,-0.11,1,True
1.554,-0.18,0.005,-0.111,1,True
1.556,-0.181,0.005,-0.108,1,True
1.558,-0.186,0.004,-0.105,1,True
1.56,-0.19,0.005,-0.105,1,True
1.562,-0.193,0.018,-0.105,1,True
1.564,-0.205,0.021,-0.106,1,True
1.566,-0.21,0.02,-0.103,1,True
1.568,-0.204,0.02,-0.1,1,True
1.57,-0.205,0.02,-0.1,1,True
1.572,-0.205,0.02,-0.1,1,True
1.574,-0.205,0.02,-0.1,1,True
1.576,-0.205,0.02,-0.098,1,True
1.578,-0.204,0.02,-0.095,1,True
1.58,-0.2,0.02,-0.095,1,True
1.582,-0.2,0.02,-0.095,1,True
1.584,-0.2,0.02,-0.092,1,True
1.586,-0.2,0.02,-0.09,1,True
1.588,-0.2,0.02,-0.09,1,True
1.59,-0.2,0.015,-0.09,1,True
1.592,-0.2,0.008,-0.09,1,True
1.594,-0.197,0.026,-0.087,1,True
1.596,-0.194,0.036,-0.084,1,True
1.598,-0.195,0.029,-0.085,1,True
1.6,-0.195,0.03,-0.085,1,True
1.602,-0.195,0.03,-0.083,1,True
1.604,-0.196,0.03,-0.101,1,True
1.606,-0.193,0.03,-0.111,1,True
1.608,-0.19,0.03,-0.104,1,True
1.61,-0.19,0.03,-0.105,1,True
1.612,-0.19,0.03,-0.105,1,True
1.614,-0.19,0.03,-0.105,1,True
1.616,-0.19,0.03,-0.103,1,True
1.618,-0.19,0.03,-0.1,1,True
1.62,-0.19,0.03,-0.1,1,True
1.622,-0.186,0.03,-0.1,1,True
1.624,-0.185,0.03,-0.101,1,True
1.626,-0.185,0.03,-0.098,1,True
1.628,-0.185,0.03,-0.095,1,True
1.63,-0.185,0.03,-0.095,1,True
1.632,-0.185,0.03,-0.095,1,True
1.634,-0.185,0.03,-0.095,1,True
1.636,-0.185,0.03,-0.095,1,True
1.638,-0.185,0.03,-0.094,1,True
1.64,-0.185,0.03,-0.09,1,True
1.642,-0.185,0.03,-0.09,1,True
1.644,-0.185,0.03,-0.09,1,True
1.646,-0.185,0.03,-0.09,1,True
1.648,-0.185,0.03,-0.089,1,True
1.65,-0.185,0.03,-0.085,1,True
1.652,-0.185,0.026,-0.085,1,True
1.654,-0.185,0.024,-0.085,1,True
1.656,-0.185,0.026,-0.085,1,True
1.658,-0.185,0.024,-0.085,1,True
1.66,-0.185,0.025,-0.085,1,True
1.662,-0.185,0.042,-0.089,1,True
1.664,-0.185,0.044,-0.094,1,True
1.666,-0.185,0.039,-0.093,1,True
1.668,-0.185,0.04,-0.089,1,True
1.67,-0.185,0.04,-0.09,1,True
1.672,-0.185,0.04,-0.09,1,True
1.674,-0.186,0.04,-0.09,1,True
1.676,-0.183,0.04,-0.09,1,True
1.678,-0.18,0.04,-0.09,1,True
1.68,-0.18,0.04,-0.09,1,True
1.682,-0.18,0.04,-0.09,1,True
1.684,-0.181,0.04,-0.087,1,True
1.686,-0.178,0.04,-0.084,1,True
1.688,-0.175,0.04,-0.085,1,True
1.69,-0.175,0.04,-0.085,1,True
1.692,-0.175,0.04,-0.085,1,True
1.694,-0.176,0.04,-0.085,1,True
1.696,-0.173,0.04,-0.085,1,True
1.698,-0.17,0.04,-0.085,1,True
1.7,-0.17,0.04,-0.085,1,True
1.702,-0.17,0.04,-0.081,1,True
1.704,-0.17,0.04,-0.08,1,True
1.706,-0.17,0.04,-0.08,1,True
1.708,-0.169,0.04,-0.08,1,True
1.71,-0.165,0.04,-0.08,1,True
1.712,-0.165,0.04,-0.08,1,True
1.714,-0.165,0.04,-0.08,1,True
1.716,-0.165,0.04,-0.08,1,True
1.718,-0.164,0.039,-0.08,1,True
1.72,-0.16,0.035,-0.08,1,True
1.722,-0.16,0.035,-0.084,1,True
1.724,-0.16,0.035,-0.085,1,True
1.726,-0.16,0.035,-0.085,1,True
1.728,-0.16,0.035,-0.085,1,True
1.73,-0.16,0.035,-0.085,1,True
1.732,-0.156,0.035,-0.089,1,True
1.734,-0.155,0.035,-0.091,1,True
1.736,-0.155,0.035,-0.089,1,True
1.738,-0.155,0.035,-0.091,1,True
1.74,-0.155,0.035,-0.095,1,True
1.742,-0.155,0.035,-0.095,1,True
1.744,-0.155,0.035,-0.094,1,True
1.746,-0.155,0.035,-0.097,1,True
1.748,-0.155,0.035,-0.1,1,True
1.75,-0.155,0.035,-0.1,1,True
1.752,-0.155,0.035,-0.1,1,True
1.754,-0.155,0.035,-0.1,1,True
1.756,-0.155,0.035,-0.1,1,True
1.758,-0.155,0.035,-0.1,1,True
1.76,-0.155,0.035,-0.1,1,True
1.762,-0.155,0.035,-0.1,1,True
1.764,-0.155,0.032,-0.1,1,True
1.766,-0.155,0.03,-0.1,1,True
1.768,-0.155,0.029,-0.101,1,True
1.77,-0.155,0.025,-0.105,1,True
1.772,-0.155,0.025,-0.105,1,True
1.774,-0.155,0.022,-0.105,1,True
1.776,-0.155,0.02,-0.105,1,True
1.778,-0.155,0.019,-0.105,1,True
1.78,-0.155,0.01,-0.105,1,True
1.782,-0.155,0.006,-0.105,1,True
1.784,-0.156,-0.001,-0.105,1,True
1.786,-0.153,-0.007,-0.105,1,True
1.788,-0.15,-0.012,-0.105,1,True
1.79,-0.15,-0.02,-0.105,1,True
1.792,-0.15,-0.025,-0.101,1,True
1.794,-0.147,-0.025,-0.1,1,True
1.796,-0.144,-0.025,-0.1,1,True
1.798,-0.145,-0.025,-0.1,1,True
1.8,-0.145,-0.025,-0.1,1,True
1.802,-0.141,-0.025,-0.1,1,True
1.804,-0.139,-0.025,-0.1,1,True
1.806,-0.141,-0.025,-0.1,1,True
1.808,-0.139,-0.025,-0.1,1,True
1.81,-0.135,-0.025,-0.1,1,True
1.812,-0.135,-0.025,-0.1,1,True
1.814,-0.136,-0.025,-0.1,1,True
1.816,-0.133,-0.025,-0.1,1,True
1.818,-0.13,-0.025,-0.099,1,True
1.82,-0.13,-0.025,-0.095,1,True
1.822,-0.13,-0.025,-0.095,1,True
1.824,-0.127,-0.025,-0.095,1,True
1.826,-0.124,-0.025,-0.095,1,True
1.828,-0.125,-0.024,-0.095,1,True
1.83,-0.125,-0.025,-0.095,1,True
1.832,-0.121,-0.041,-0.095,1,True
1.834,-0.12,-0.05,-0.095,1,True
1.836,-0.12,-0.05,-0.095,1,True
1.838,-0.12,-0.05,-0.095,1,True
1.84,-0.12,-0.05,-0.095,1,True
1.842,-0.12,-0.05,-0.095,1,True
1.844,-0.12,-0.05,-0.096,1,True
1.846,-0.12,-0.05,-0.093,1,True
1.848,-0.119,-0.05,-0.09,1,True
1.85,-0.115,-0.05,-0.09,1,True
1.852,-0.115,-0.05,-0.09,1,True
1.854,-0.115,-0.05,-0.09,1,True
1.856,-0.115,-0.05,-0.09,1,True
1.858,-0.115,-0.05,-0.09,1,True
1.86,-0.115,-0.05,-0.09,1,True
1.862,-0.115,-0.05,-0.09,1,True
1.864,-0.116,-0.05,-0.09,1,True
1.866,-0.113,-0.05,-0.09,1,True
1.868,-0.11,-0.05,-0.09,1,True
1.87,-0.11,-0.05,-0.09,1,True
1.872,-0.11,-0.05,-0.09,1,True
1.874,-0.11,-0.05,-0.09,1,True
1.876,-0.11,-0.05,-0.09,1,True
1.878,-0.11,-0.05,-0.09,1,True
1.88,-0.11,-0.05,-0.09,1,True
1.882,-0.11,-0.05,-0.09,1,True
1.884,-0.111,-0.05,-0.09,1,True
1.886,-0.108,-0.05,-0.09,1,True
1.888,-0.105,-0.049,-0.09,1,True
1.89,-0.105,-0.045,-0.09,1,True
1.892,-0.105,-0.045,-0.09,1,True
1.894,-0.105,-0.046,-0.09,1,True
1.896,-0.105,-0.043,-0.09,1,True
1.898,-0.105,-0.04,-0.09,1,True
1.9,-0.105,-0.04,-0.09,1,True
1.902,-0.105,-0.04,-0.086,1,True
1.904,-0.105,-0.041,-0.085,1,True
1.906,-0.105,-0.038,-0.085,1,True
1.908,-0.105,-0.035,-0.085,1,True
1.91,-0.105,-0.035,-0.085,1,True
1.912,-0.105,-0.035,-0.085,1,True
1.914,-0.105,-0.035,-0.085,1,True
1.916,-0.105,-0.033,-0.085,1,True
1.918,-0.105,-0.03,-0.084,1,True
1.92,-0.105,-0.03,-0.08,1,True
1.922,-0.105,-0.03,-0.08,1,True
1.924,-0.105,-0.027,-0.08,1,True
1.926,-0.105,-0.025,-0.08,1,True
1.928,-0.105,-0.025,-0.08,1,True
1.93,-0.105,-0.025,-0.08,1,True
1.932,-0.105,-0.025,-0.08,1,True
1.934,-0.105,-0.022,-0.081,1,True
1.936,-0.105,-0.019,-0.078,1,True
1.938,-0.105,-0.02,-0.075,1,True
1.94,-0.105,-0.02,-0.075,1,True
1.942,-0.101,-0.018,-0.075,1,True
1.944,-0.099,-0.035,-0.075,1,True
1.946,-0.101,-0.048,-0.075,1,True
1.948,-0.099,-0.044,-0.075,1,True
1.95,-0.095,-0.045,-0.075,1,True
1.952,-0.095,-0.062,-0.075,1,True
1.954,-0.095,-0.064,-0.075,1,True
1.956,-0.095,-0.059,-0.076,1,True
1.958,-0.094,-0.06,-0.081,1,True
1.96,-0.09,-0.06,-0.085,1,True
1.962,-0.09,-0.056,-0.081,1,True
1.964,-0.091,-0.055,-0.079,1,True
1.966,-0.088,-0.055,-0.08,1,True
1.968,-0.085,-0.055,-0.08,1,True
1.97,-0.085,-0.055,-0.08,1,True
1.972,-0.085,-0.051,-0.08,1,True
1.974,-0.086,-0.05,-0.08,1,True
1.976,-0.083,-0.05,-0.08,1,True
1.978,-0.08,-0.05,-0.08,1,True
1.98,-0.08,-0.05,-0.08,1,True
1.982,-0.08,-0.046,-0.08,1,True
1.984,-0.081,-0.044,-0.081,1,True
1.986,-0.077,-0.046,-0.075,1,True
1.988,-0.068,-0.044,-0.062,1,True
1.99,-0.06,-0.04,-0.055,1,True
1.992,-0.051,-0.04,-0.048,1,True
1.994,-0.047,-0.04,-0.036,1,True
1.996,-0.025,-0.04,-0.026,1,True
1.998,0.015,-0.039,-0.018,1,True
2.0,0.045,-0.035,-0.01,1,True
2.002,0.059,-0.035,-0.005,1,True
2.004,0.062,-0.035,-0.005,1,True
2.006,0.071,-0.034,-0.003,1,True
2.008,0.082,-0.036,0.0,1,True
2.01,0.085,-0.045,0.0,1,True
2.012,0.092,-0.057,0.004,1,True
2.014,0.108,-0.064,0.005,1,True
2.016,0.117,-0.065,0.007,1,True
2.018,0.132,-0.066,0.01,1,True
2.02,0.165,-0.07,0.01,1,True
2.022,0.169,-0.068,0.014,1,True
2.024,0.185,-0.089,0.015,1,True
2.026,0.2,-0.117,0.017,1,True
2.028,0.209,-0.134,0.02,1,True
2.03,0.23,-0.155,0.02,1,True
2.032,0.238,-0.181,0.024,1,True
2.034,0.254,-0.188,0.026,1,True
2.036,0.273,-0.196,0.023,1,True
2.038,0.281,-0.206,0.019,1,True
2.04,0.285,-0.2,0.015,1,True
2.042,0.289,-0.2,0.011,1,True
2.044,0.295,-0.201,0.007,1,True
2.046,0.291,-0.198,0.002,1,True
2.048,0.285,-0.194,0.001,1,True
2.05,0.275,-0.195,0.0,1,True
2.052,0.221,-0.196,-0.02,1,True
2.054,0.164,-0.184,-0.037,1,True
2.056,0.115,-0.167,-0.055,1,True
2.058,0.061,-0.151,-0.082,1,True
2.06,0.01,-0.135,-0.105,1,True
2.062,-0.019,-0.123,-0.104,1,True
2.064,-0.048,-0.111,-0.115,1,True
2.066,-0.066,-0.101,-0.118,1,True
2.068,-0.071,-0.092,-0.108,1,True
2.07,-0.08,-0.08,-0.105,1,True
2.072,-0.092,-0.072,-0.102,1,True
2.074,-0.099,-0.064,-0.094,1,True
2.076,-0.1,-0.058,-0.087,1,True
2.078,-0.101,-0.054,-0.084,1,True
2.08,-0.105,-0.05,-0.08,1,True
2.082,-0.105,-0.046,-0.076,1,True
2.084,-0.108,-0.042,-0.075,1,True
2.086,-0.11,-0.038,-0.075,1,True
2.088,-0.111,-0.034,-0.075,1,True
2.09,-0.115,-0.03,-0.075,1,True
2.092,-0.114,-0.03,-0.075,1,True
2.094,-0.125,-0.031,-0.072,1,True
2.096,-0.13,-0.028,-0.069,1,True
2.098,-0.124,-0.025,-0.07,1,True
2.1,-0.125,-0.025,-0.07,1,True
2.102,-0.125,-0.025,-0.07,1,True
2.104,-0.125,-0.026,-0.07,1,True
2.106,-0.125,-0.023,-0.07,1,True
2.108,-0.125,-0.02,-0.069,1,True
2.11,-0.125,-0.02,-0.065,1,True
2.112,-0.125,-0.02,-0.065,1,True
2.114,-0.125,-0.02,-0.065,1,True
2.116,-0.125,-0.018,-0.065,1,True
2.118,-0.125,-0.015,-0.065,1,True
2.12,-0.125,-0.015,-0.065,1,True
2.122,-0.125,-0.015,-0.061,1,True
2.124,-0.125,-0.012,-0.06,1,True
2.126,-0.125,-0.01,-0.06,1,True
2.128,-0.125,-0.01,-0.06,1,True
2.13,-0.125,-0.01,-0.06,1,True
2.132,-0.125,-0.01,-0.06,1,True
2.134,-0.125,-0.007,-0.061,1,True
2.136,-0.125,-0.004,-0.056,1,True
2.138,-0.125,-0.005,-0.058,1,True
2.14,-0.125,-0.005,-0.075,1,True
2.142,-0.125,-0.005,-0.072,1,True
2.144,-0.125,-0.002,-0.069,1,True
2.146,-0.125,0.001,-0.07,1,True
2.148,-0.124,0.0,-0.07,1,True
2.15,-0.125,0.0,-0.07,1,True
2.152,-0.137,0.0,-0.066,1,True
2.154,-0.144,0.003,-0.065,1,True
2.156,-0.145,0.006,-0.065,1,True
2.158,-0.145,0.005,-0.065,1,True
2.16,-0.145,0.005,-0.065,1,True
2.162,-0.145,0.005,-0.065,1,True
2.164,-0.145,0.008,-0.062,1,True
2.166,-0.145,0.011,-0.059,1,True
2.168,-0.145,0.01,-0.06,1,True
2.17,-0.145,0.01,-0.06,1,True
2.172,-0.145,0.01,-0.06,1,True
2.174,-0.144,0.009,-0.057,1,True
2.176,-0.147,0.012,-0.054,1,True
2.178,-0.15,0.015,-0.055,1,True
2.18,-0.15,0.015,-0.055,1,True
2.182,-0.15,0.015,-0.055,1,True
2.184,-0.15,0.014,-0.056,1,True
2.186,-0.15,0.017,-0.052,1,True
2.188,-0.15,0.02,-0.043,1,True
2.19,-0.15,0.02,-0.035,1,True
2.192,-0.15,0.02,-0.026,1,True
2.194,-0.15,0.02,-0.024,1,True
2.196,-0.15,0.02,-0.01,1,True
2.198,-0.149,0.021,0.015,1,True
2.2,-0.145,0.025,0.035,1,True
2.202,-0.141,0.025,0.063,1,True
2.204,-0.14,0.025,0.091,1,True
2.206,-0.139,0.025,0.121,1,True
2.208,-0.133,0.025,0.152,1,True
2.21,-0.13,0.025,0.175,1,True
2.212,-0.134,0.023,0.209,1,True
2.214,-0.102,0.039,0.262,1,True
2.216,-0.063,0.04,0.331,1,True
2.218,-0.012,0.021,0.411,1,True
2.22,0.09,0.005,0.495,1,True
2.222,0.206,-0.027,0.557,1,True
2.224,0.321,-0.058,0.564,1,True
2.226,0.459,-0.095,0.479,1,True
2.228,0.612,-0.133,0.324,1,True
2.23,0.755,-0.16,0.115,1,True
2.232,0.909,-0.196,-0.199,1,True
2.234,1.034,-0.227,-0.472,1,True
2.236,1.117,-0.255,-0.794,1,True
2.238,1.172,-0.288,-1.166,1,True
2.24,1.2,-0.31,-1.465,1,True
2.242,1.19,-0.303,-1.743,1,True
2.244,1.175,-0.293,-1.925,1,True
2.246,1.166,-0.286,-2.007,1,True
2.248,1.158,-0.278,-2.025,1,True
2.25,1.145,-0.27,-2.015,1,True
2.252,1.132,-0.261,-2.014,1,True
2.254,1.128,-0.258,-1.942,1,True
2.256,1.098,-0.23,-1.848,1,True
2.258,1.042,-0.178,-1.777,1,True
2.26,0.99,-0.135,-1.695,1,True
2.262,0.926,-0.076,-1.602,1,True
2.264,0.866,-0.013,-1.517,1,True
2.266,0.782,0.04,-1.43,1,True
2.268,0.673,0.113,-1.32,1,True
2.27,0.575,0.21,-1.2,1,True
2.272,0.488,0.249,-1.115,1,True
2.274,0.431,0.279,-1.026,1,True
2.276,0.388,0.338,-0.923,1,True
2.278,0.344,0.386,-0.838,1,True
2.28,0.3,0.395,-0.785,1,True
2.282,0.252,0.419,-0.731,1,True
2.284,0.24,0.395,-0.701,1,True
2.286,0.235,0.35,-0.69,1,True
2.288,0.242,0.306,-0.666,1,True
2.29,0.28,0.23,-0.625,1,True
2.292,0.277,0.139,-0.591,1,True
2.294,0.278,0.077,-0.535,1,True
2.296,0.259,0.031,-0.467,1,True
2.298,0.215,-0.025,-0.405,1,True
2.3,0.18,-0.07,-0.345,1,True
2.302,0.136,-0.06,-0.289,1,True
2.304,0.095,-0.048,-0.234,1,True
2.306,0.055,-0.04,-0.189,1,True
2.308,0.016,-0.028,-0.15,1,True
2.31,-0.02,-0.02,-0.11,1,True
2.312,-0.057,-0.008,-0.081,1,True
2.314,-0.083,0.001,-0.056,1,True
2.316,-0.11,0.01,-0.037,1,True
2.318,-0.134,0.023,-0.028,1,True
2.32,-0.135,0.03,-0.02,1,True
2.322,-0.133,0.026,-0.012,1,True
2.324,-0.148,0.024,-0.001,1,True
2.326,-0.156,0.025,0.009,1,True
2.328,-0.157,0.025,0.017,1,True
2.33,-0.17,0.025,0.025,1,True
2.332,-0.167,0.021,0.025,1,True
2.334,-0.164,0.02,0.025,1,True
2.336,-0.165,0.02,0.026,1,True
2.338,-0.165,0.02,0.024,1,True
2.34,-0.165,0.02,0.025,1,True
2.342,-0.165,0.016,0.042,1,True
2.344,-0.165,0.015,0.047,1,True
2.346,-0.165,0.015,0.044,1,True
2.348,-0.165,0.015,0.045,1,True
2.35,-0.165,0.015,0.045,1,True
2.352,-0.165,0.015,0.045,1,True
2.354,-0.165,0.012,0.045,1,True
2.356,-0.165,0.009,0.046,1,True
2.358,-0.164,0.01,0.042,1,True
2.36,-0.16,0.01,0.035,1,True
2.362,-0.16,0.01,0.056,1,True
2.364,-0.16,0.007,0.059,1,True
2.366,-0.16,0.004,0.054,1,True
2.368,-0.16,0.005,0.055,1,True
2.37,-0.16,0.005,0.055,1,True
2.372,-0.16,0.005,0.055,1,True
2.374,-0.16,0.005,0.055,1,True
2.376,-0.16,0.005,0.056,1,True
2.378,-0.16,0.004,0.053,1,True
2.38,-0.16,0.005,0.05,1,True
2.382,-0.16,0.018,0.067,1,True
2.384,-0.161,0.018,0.069,1,True
2.386,-0.158,0.014,0.064,1,True
2.388,-0.155,0.015,0.065,1,True
2.39,-0.155,0.015,0.065,1,True
2.392,-0.155,0.015,0.061,1,True
2.394,-0.156,0.015,0.059,1,True
2.396,-0.153,0.015,0.061,1,True
2.398,-0.15,0.015,0.059,1,True
2.4,-0.15,0.015,0.06,1,True
2.402,-0.15,0.015,0.076,1,True
2.404,-0.15,0.015,0.085,1,True
2.406,-0.15,0.015,0.085,1,True
2.408,-0.149,0.015,0.085,1,True
2.41,-0.145,0.015,0.085,1,True
2.412,-0.145,0.011,0.085,1,True
2.414,-0.145,0.01,0.085,1,True
2.416,-0.145,0.01,0.086,1,True
2.418,-0.144,0.01,0.083,1,True
2.42,-0.14,0.01,0.08,1,True
2.422,-0.14,0.01,0.096,1,True
2.424,-0.14,0.01,0.102,1,True
2.426,-0.14,0.01,0.098,1,True
2.428,-0.139,0.01,0.102,1,True
2.43,-0.14,0.01,0.115,1,True
2.432,-0.153,0.01,0.12,1,True
2.434,-0.151,0.01,0.12,1,True
2.436,-0.142,0.01,0.12,1,True
2.438,-0.139,0.009,0.12,1,True
2.44,-0.135,0.005,0.12,1,True
2.442,-0.131,0.005,0.12,1,True
2.444,-0.127,0.002,0.12,1,True
2.446,-0.123,0.0,0.121,1,True
2.448,-0.119,-0.001,0.128,1,True
2.45,-0.115,-0.005,0.14,1,True
2.452,-0.115,-0.006,0.136,1,True
2.454,-0.116,-0.002,0.134,1,True
2.456,-0.113,0.001,0.135,1,True
2.458,-0.11,0.0,0.135,1,True
2.46,-0.11,0.0,0.135,1,True
2.462,-0.11,0.0,0.143,1,True
2.464,-0.107,-0.001,0.149,1,True
2.466,-0.105,0.002,0.152,1,True
2.468,-0.105,0.005,0.156,1,True
2.47,-0.105,0.005,0.16,1,True
2.472,-0.106,0.005,0.16,1,True
2.474,-0.099,0.005,0.162,1,True
2.476,-0.092,0.005,0.168,1,True
2.478,-0.089,0.005,0.17,1,True
2.48,-0.085,0.005,0.17,1,True
2.482,-0.081,0.009,0.178,1,True
2.484,-0.077,0.01,0.184,1,True
2.486,-0.073,0.01,0.184,1,True
2.488,-0.068,0.01,0.188,1,True
2.49,-0.06,0.01,0.205,1,True
2.492,-0.052,0.01,0.21,1,True
2.494,-0.044,0.013,0.209,1,True
2.496,-0.036,0.016,0.212,1,True
2.498,-0.028,0.015,0.215,1,True
2.5,-0.02,0.015,0.215,1,True
2.502,-0.017,0.015,0.226,1,True
2.504,-0.006,0.015,0.241,1,True
2.506,0.004,0.015,0.245,1,True
2.508,0.013,0.014,0.248,1,True
2.51,0.025,0.01,0.265,1,True
2.512,0.033,0.01,0.27,1,True
2.514,0.044,0.01,0.272,1,True
2.516,0.053,0.01,0.278,1,True
2.518,0.064,0.01,0.28,1,True
2.52,0.09,0.01,0.285,1,True
2.522,0.12,0.01,0.306,1,True
2.524,0.134,0.011,0.316,1,True
2.526,0.165,0.008,0.328,1,True
2.528,0.208,0.005,0.351,1,True
2.53,0.23,0.005,0.37,1,True
2.532,0.254,0.005,0.374,1,True
2.534,0.28,0.005,0.383,1,True
2.536,0.312,0.005,0.397,1,True
2.538,0.34,0.005,0.407,1,True
2.54,0.355,0.005,0.41,1,True
2.542,0.374,0.006,0.413,1,True
2.544,0.403,-0.003,0.425,1,True
2.546,0.436,-0.017,0.43,1,True
2.548,0.459,-0.027,0.433,1,True
2.55,0.475,-0.035,0.45,1,True
2.552,0.502,-0.046,0.451,1,True
2.554,0.533,-0.061,0.449,1,True
2.556,0.552,-0.066,0.45,1,True
2.558,0.572,-0.083,0.45,1,True
2.56,0.61,-0.12,0.45,1,True
2.562,0.642,-0.125,0.458,1,True
2.564,0.674,-0.134,0.461,1,True
2.566,0.705,-0.158,0.46,1,True
